Satellite,Epoch Time,Parameter,Value
QZSS01,2021-03-19 20:00:00,DeltaN,2.600465462682e-09
QZSS01,2021-03-19 20:00:00,M0,-2.671936425471
QZSS01,2021-03-19 20:00:00,Cuc,-5.08688390255e-06
QZSS01,2021-03-19 20:00:00,Eccentricity,0.07489972480107
QZSS01,2021-03-19 20:00:00,Cus,3.518536686897e-06
QZSS01,2021-03-19 20:00:00,sqrtA,6493.016176224
QZSS01,2021-03-19 20:00:00,Toe,504000.0
QZSS01,2021-03-19 20:00:00,Cic,-3.613531589508e-07
QZSS01,2021-03-19 20:00:00,Omega0,-0.5586100444877
QZSS01,2021-03-19 20:00:00,Cis,5.997717380524e-07
QZSS01,2021-03-19 20:00:00,Io,0.7311104116261
QZSS01,2021-03-19 20:00:00,Crc,19.0625
QZSS01,2021-03-19 20:00:00,omega,-1.571890459318
QZSS01,2021-03-19 20:00:00,OmegaDot,-2.767258124551e-09
QZSS01,2021-03-19 20:00:00,IDOT,4.085884479203e-10
QZSS01,2021-03-19 20:00:00,CodesL2,2.0
QZSS01,2021-03-19 20:00:00,GPSWeek,2149.0
QZSS01,2021-03-19 20:00:00,L2Pflag,0.0
QZSS01,2021-03-19 20:00:00,SVacc,2.8
QZSS01,2021-03-19 20:00:00,health,0.0
QZSS01,2021-03-19 20:00:00,TGD,-5.587935447693e-09
QZSS01,2021-03-19 20:00:00,IODC,877.0
QZSS01,2021-03-19 20:00:00,TransTime,500406.0
QZSS01,2021-03-19 20:00:00,FitIntvl,0.0
QZSS02,2021-03-19 20:00:00,SVclockBias,3.68058681488e-06
QZSS02,2021-03-19 20:00:00,SVclockDrift,6.821210263297e-13
QZSS02,2021-03-19 20:00:00,SVclockDriftRate,0.0
QZSS02,2021-03-19 20:00:00,IODE,109.0
QZSS02,2021-03-19 20:00:00,Crs,328.03125
QZSS02,2021-03-19 20:00:00,DeltaN,2.455816580332e-09
QZSS02,2021-03-19 20:00:00,M0,1.345384551935
QZSS02,2021-03-19 20:00:00,Cuc,1.091323792934e-05
QZSS02,2021-03-19 20:00:00,Eccentricity,0.07464359281585
QZSS02,2021-03-19 20:00:00,Cus,7.007271051407e-06
QZSS02,2021-03-19 20:00:00,sqrtA,6493.601156235
QZSS02,2021-03-19 20:00:00,Toe,504000.0
QZSS02,2021-03-19 20:00:00,Cic,-1.303851604462e-08
QZSS02,2021-03-19 20:00:00,Omega0,1.72435485405
QZSS02,2021-03-19 20:00:00,Cis,-5.718320608139e-07
QZSS02,2021-03-19 20:00:00,Io,0.7417632377134
QZSS02,2021-03-19 20:00:00,Crc,-76.09375
QZSS02,2021-03-19 20:00:00,omega,-1.566632512304
QZSS02,2021-03-19 20:00:00,OmegaDot,-2.661896592963e-09
QZSS02,2021-03-19 20:00:00,IDOT,-2.285809498855e-11
QZSS02,2021-03-19 20:00:00,CodesL2,2.0
QZSS02,2021-03-19 20:00:00,GPSWeek,2149.0
QZSS02,2021-03-19 20:00:00,L2Pflag,0.0
QZSS02,2021-03-19 20:00:00,SVacc,2.8
QZSS02,2021-03-19 20:00:00,health,0.0
QZSS02,2021-03-19 20:00:00,TGD,9.313225746155e-10
QZSS02,2021-03-19 20:00:00,IODC,877.0
QZSS02,2021-03-19 20:00:00,TransTime,500406.0
QZSS02,2021-03-19 20:00:00,FitIntvl,0.0
QZSS03,2021-03-19 20:00:00,SVclockBias,-1.976732164621e-06
QZSS03,2021-03-19 20:00:00,SVclockDrift,-5.684341886081e-13
QZSS03,2021-03-19 20:00:00,SVclockDriftRate,0.0
QZSS03,2021-03-19 20:00:00,IODE,109.0
QZSS03,2021-03-19 20:00:00,Crs,-185.03125
QZSS03,2021-03-19 20:00:00,DeltaN,2.20116311585e-09
QZSS03,2021-03-19 20:00:00,M0,-0.365951399139
QZSS03,2021-03-19 20:00:00,Cuc,-6.705522537231e-06
QZSS03,2021-03-19 20:00:00,Eccentricity,0.07450174819678
QZSS03,2021-03-19 20:00:00,Cus,4.922971129417e-06
QZSS03,2021-03-19 20:00:00,sqrtA,6493.249507904
QZSS03,2021-03-19 20:00:00,Toe,504000.0
QZSS03,2021-03-19 20:00:00,Cic,-3.762543201447e-07
QZSS03,2021-03-19 20:00:00,Omega0,-2.858530548311
QZSS03,2021-03-19 20:00:00,Cis,6.146728992462e-08
QZSS03,2021-03-19 20:00:00,Io,0.7128383980434
QZSS03,2021-03-19 20:00:00,Crc,3.0
QZSS03,2021-03-19 20:00:00,omega,-1.572151904723
QZSS03,2021-03-19 20:00:00,OmegaDot,-2.941908256573e-09
QZSS03,2021-03-19 20:00:00,IDOT,-6.000249934494e-11
QZSS03,2021-03-19 20:00:00,CodesL2,2.0
QZSS03,2021-03-19 20:00:00,GPSWeek,2149.0
QZSS03,2021-03-19 20:00:00,L2Pflag,0.0
QZSS03,2021-03-19 20:00:00,SVacc,2.8
QZSS03,2021-03-19 20:00:00,health,0.0
QZSS03,2021-03-19 20:00:00,TGD,0.0
QZSS03,2021-03-19 20:00:00,IODC,877.0
QZSS03,2021-03-19 20:00:00,TransTime,500406.0
QZSS03,2021-03-19 20:00:00,FitIntvl,0.0
QZSS07,2021-03-19 21:00:00,SVclockBias,-1.257285475731e-08
QZSS07,2021-03-19 21:00:00,SVclockDrift,0.0
QZSS07,2021-03-19 21:00:00,SVclockDriftRate,0.0
QZSS07,2021-03-19 21:00:00,IODE,113.0
QZSS07,2021-03-19 21:00:00,Crs,-233.375
QZSS07,2021-03-19 21:00:00,DeltaN,0.0
QZSS07,2021-03-19 21:00:00,M0,-1.716860153568
QZSS07,2021-03-19 21:00:00,Cuc,-7.797032594681e-06
QZSS07,2021-03-19 21:00:00,Eccentricity,0.0001387021038681
QZSS07,2021-03-19 21:00:00,Cus,4.48152422905e-06
QZSS07,2021-03-19 21:00:00,sqrtA,6493.467803955
QZSS07,2021-03-19 21:00:00,Toe,507600.0
QZSS07,2021-03-19 21:00:00,Cic,-8.605420589447e-07
QZSS07,2021-03-19 21:00:00,Omega0,0.362720667446
QZSS07,2021-03-19 21:00:00,Cis,2.536922693253e-06
QZSS07,2021-03-19 21:00:00,Io,0.001227322437192
QZSS07,2021-03-19 21:00:00,Crc,-140.28125
QZSS07,2021-03-19 21:00:00,omega,2.887139956511
QZSS07,2021-03-19 21:00:00,OmegaDot,9.693260906082e-10
QZSS07,2021-03-19 21:00:00,IDOT,0.0
QZSS07,2021-03-19 21:00:00,CodesL2,2.0
QZSS07,2021-03-19 21:00:00,GPSWeek,2149.0
QZSS07,2021-03-19 21:00:00,L2Pflag,0.0
QZSS07,2021-03-19 21:00:00,SVacc,2.8
QZSS07,2021-03-19 21:00:00,health,0.0
QZSS07,2021-03-19 21:00:00,TGD,-5.587935447693e-09
QZSS07,2021-03-19 21:00:00,IODC,881.0
QZSS07,2021-03-19 21:00:00,TransTime,504006.0
QZSS07,2021-03-19 21:00:00,FitIntvl,0.0
QZSS01,2021-03-19 21:00:00,SVclockBias,-0.0003565410152078
QZSS01,2021-03-19 21:00:00,SVclockDrift,-3.410605131648e-12
QZSS01,2021-03-19 21:00:00,SVclockDriftRate,0.0
QZSS01,2021-03-19 21:00:00,IODE,113.0
QZSS01,2021-03-19 21:00:00,Crs,-142.34375
QZSS01,2021-03-19 21:00:00,DeltaN,2.151518190797e-09
QZSS01,2021-03-19 21:00:00,M0,-2.409382594239
QZSS01,2021-03-19 21:00:00,Cuc,-4.429370164871e-06
QZSS01,2021-03-19 21:00:00,Eccentricity,0.07490215229336
QZSS01,2021-03-19 21:00:00,Cus,3.384426236153e-06
QZSS01,2021-03-19 21:00:00,sqrtA,6493.009441376
QZSS01,2021-03-19 21:00:00,Toe,507600.0
QZSS01,2021-03-19 21:00:00,Cic,-1.989305019379e-06
QZSS01,2021-03-19 21:00:00,Omega0,-0.5586286133069
QZSS01,2021-03-19 21:00:00,Cis,-2.719461917877e-07
QZSS01,2021-03-19 21:00:00,Io,0.7311148311016
QZSS01,2021-03-19 21:00:00,Crc,28.28125
QZSS01,2021-03-19 21:00:00,omega,-1.571865497547
QZSS01,2021-03-19 21:00:00,OmegaDot,-2.151161033063e-09
QZSS01,2021-03-19 21:00:00,IDOT,8.514640383235e-10
QZSS01,2021-03-19 21:00:00,CodesL2,2.0
QZSS01,2021-03-19 21:00:00,GPSWeek,2149.0
QZSS01,2021-03-19 21:00:00,L2Pflag,0.0
QZSS01,2021-03-19 21:00:00,SVacc,2.8
QZSS01,2021-03-19 21:00:00,health,0.0
QZSS01,2021-03-19 21:00:00,TGD,-5.587935447693e-09
QZSS01,2021-03-19 21:00:00,IODC,881.0
QZSS01,2021-03-19 21:00:00,TransTime,504006.0
QZSS01,2021-03-19 21:00:00,FitIntvl,0.0
QZSS02,2021-03-19 21:00:00,SVclockBias,3.68244946003e-06
QZSS02,2021-03-19 21:00:00,SVclockDrift,6.821210263297e-13
QZSS02,2021-03-19 21:00:00,SVclockDriftRate,0.0
QZSS02,2021-03-19 21:00:00,IODE,113.0
QZSS02,2021-03-19 21:00:00,Crs,315.9375
QZSS02,2021-03-19 21:00:00,DeltaN,2.529391073577e-09
QZSS02,2021-03-19 21:00:00,M0,1.60795620151
QZSS02,2021-03-19 21:00:00,Cuc,1.070648431778e-05
QZSS02,2021-03-19 21:00:00,Eccentricity,0.07464391947724
QZSS02,2021-03-19 21:00:00,Cus,8.357688784599e-06
QZSS02,2021-03-19 21:00:00,sqrtA,6493.588214874
QZSS02,2021-03-19 21:00:00,Toe,507600.0
QZSS02,2021-03-19 21:00:00,Cic,1.378357410431e-07
QZSS02,2021-03-19 21:00:00,Omega0,1.724345517706
QZSS02,2021-03-19 21:00:00,Cis,-5.569308996201e-07
QZSS02,2021-03-19 21:00:00,Io,0.7417638711569
QZSS02,2021-03-19 21:00:00,Crc,-131.28125
QZSS02,2021-03-19 21:00:00,omega,-1.566703965612
QZSS02,2021-03-19 21:00:00,OmegaDot,-2.56796410887e-09
QZSS02,2021-03-19 21:00:00,IDOT,-2.035799084918e-11
QZSS02,2021-03-19 21:00:00,CodesL2,2.0
QZSS02,2021-03-19 21:00:00,GPSWeek,2149.0
QZSS02,2021-03-19 21:00:00,L2Pflag,0.0
QZSS02,2021-03-19 21:00:00,SVacc,2.8
QZSS02,2021-03-19 21:00:00,health,0.0
QZSS02,2021-03-19 21:00:00,TGD,9.313225746155e-10
QZSS02,2021-03-19 21:00:00,IODC,881.0
QZSS02,2021-03-19 21:00:00,TransTime,504006.0
QZSS02,2021-03-19 21:00:00,FitIntvl,0.0
QZSS03,2021-03-19 21:00:00,SVclockBias,-1.978594809771e-06
QZSS03,2021-03-19 21:00:00,SVclockDrift,-5.684341886081e-13
QZSS03,2021-03-19 21:00:00,SVclockDriftRate,0.0
QZSS03,2021-03-19 21:00:00,IODE,113.0
QZSS03,2021-03-19 21:00:00,Crs,-212.5625
QZSS03,2021-03-19 21:00:00,DeltaN,2.34152610539e-09
QZSS03,2021-03-19 21:00:00,M0,-0.1034285642149
QZSS03,2021-03-19 21:00:00,Cuc,-7.465481758118e-06
QZSS03,2021-03-19 21:00:00,Eccentricity,0.07449618785176
QZSS03,2021-03-19 21:00:00,Cus,3.673136234283e-06
QZSS03,2021-03-19 21:00:00,sqrtA,6493.233678818
QZSS03,2021-03-19 21:00:00,Toe,507600.0
QZSS03,2021-03-19 21:00:00,Cic,-3.278255462646e-07
QZSS03,2021-03-19 21:00:00,Omega0,-2.858541268575
QZSS03,2021-03-19 21:00:00,Cis,9.313225746155e-09
QZSS03,2021-03-19 21:00:00,Io,0.7128382283449
QZSS03,2021-03-19 21:00:00,Crc,47.1875
QZSS03,2021-03-19 21:00:00,omega,-1.572131719379
QZSS03,2021-03-19 21:00:00,OmegaDot,-2.960123301017e-09
QZSS03,2021-03-19 21:00:00,IDOT,-6.071681481333e-11
QZSS03,2021-03-19 21:00:00,CodesL2,2.0
QZSS03,2021-03-19 21:00:00,GPSWeek,2149.0
QZSS03,2021-03-19 21:00:00,L2Pflag,0.0
QZSS03,2021-03-19 21:00:00,SVacc,2.8
QZSS03,2021-03-19 21:00:00,health,0.0
QZSS03,2021-03-19 21:00:00,TGD,0.0
QZSS03,2021-03-19 21:00:00,IODC,881.0
QZSS03,2021-03-19 21:00:00,TransTime,504006.0
QZSS03,2021-03-19 21:00:00,FitIntvl,0.0
QZSS07,2021-03-19 22:00:00,SVclockBias,-1.164153218269e-08
QZSS07,2021-03-19 22:00:00,SVclockDrift,0.0
QZSS07,2021-03-19 22:00:00,SVclockDriftRate,0.0
QZSS07,2021-03-19 22:00:00,IODE,117.0
QZSS07,2021-03-19 22:00:00,Crs,-251.09375
QZSS07,2021-03-19 22:00:00,DeltaN,0.0
QZSS07,2021-03-19 22:00:00,M0,-1.477800678433
QZSS07,2021-03-19 22:00:00,Cuc,-8.352100849152e-06
QZSS07,2021-03-19 22:00:00,Eccentricity,0.0001387604279444
QZSS07,2021-03-19 22:00:00,Cus,3.499910235405e-06
QZSS07,2021-03-19 22:00:00,sqrtA,6493.459896088
QZSS07,2021-03-19 22:00:00,Toe,511200.0
QZSS07,2021-03-19 22:00:00,Cic,-2.183020114899e-06
QZSS07,2021-03-19 22:00:00,Omega0,0.360124261421
QZSS07,2021-03-19 22:00:00,Cis,1.277774572372e-06
QZSS07,2021-03-19 22:00:00,Io,0.001225954608787
QZSS07,2021-03-19 22:00:00,Crc,-109.21875
QZSS07,2021-03-19 22:00:00,omega,2.913188176975
QZSS07,2021-03-19 22:00:00,OmegaDot,1.01968533113e-09
QZSS07,2021-03-19 22:00:00,IDOT,0.0
QZSS07,2021-03-19 22:00:00,CodesL2,2.0
QZSS07,2021-03-19 22:00:00,GPSWeek,2149.0
QZSS07,2021-03-19 22:00:00,L2Pflag,0.0
QZSS07,2021-03-19 22:00:00,SVacc,2.8
QZSS07,2021-03-19 22:00:00,health,0.0
QZSS07,2021-03-19 22:00:00,TGD,-5.587935447693e-09
QZSS07,2021-03-19 22:00:00,IODC,885.0
QZSS07,2021-03-19 22:00:00,TransTime,507606.0
QZSS07,2021-03-19 22:00:00,FitIntvl,0.0
QZSS01,2021-03-19 22:00:00,SVclockBias,-0.0003565531224012
QZSS01,2021-03-19 22:00:00,SVclockDrift,-3.410605131648e-12
QZSS01,2021-03-19 22:00:00,SVclockDriftRate,0.0
QZSS01,2021-03-19 22:00:00,IODE,117.0
QZSS01,2021-03-19 22:00:00,Crs,-98.25
QZSS01,2021-03-19 22:00:00,DeltaN,1.580422973818e-09
QZSS01,2021-03-19 22:00:00,M0,-2.146852506167
QZSS01,2021-03-19 22:00:00,Cuc,-3.237277269363e-06
QZSS01,2021-03-19 22:00:00,Eccentricity,0.0749057153007
QZSS01,2021-03-19 22:00:00,Cus,3.647059202194e-06
QZSS01,2021-03-19 22:00:00,sqrtA,6492.998281479
QZSS01,2021-03-19 22:00:00,Toe,511200.0
QZSS01,2021-03-19 22:00:00,Cic,-1.933425664902e-06
QZSS01,2021-03-19 22:00:00,Omega0,-0.5586439300592
QZSS01,2021-03-19 22:00:00,Cis,-2.626329660416e-06
QZSS01,2021-03-19 22:00:00,Io,0.7311216161157
QZSS01,2021-03-19 22:00:00,Crc,28.9375
QZSS01,2021-03-19 22:00:00,omega,-1.571817398264
QZSS01,2021-03-19 22:00:00,OmegaDot,-1.315411935044e-09
QZSS01,2021-03-19 22:00:00,IDOT,1.051829527207e-09
QZSS01,2021-03-19 22:00:00,CodesL2,2.0
QZSS01,2021-03-19 22:00:00,GPSWeek,2149.0
QZSS01,2021-03-19 22:00:00,L2Pflag,0.0
QZSS01,2021-03-19 22:00:00,SVacc,2.8
QZSS01,2021-03-19 22:00:00,health,0.0
QZSS01,2021-03-19 22:00:00,TGD,-5.587935447693e-09
QZSS01,2021-03-19 22:00:00,IODC,885.0
QZSS01,2021-03-19 22:00:00,TransTime,507606.0
QZSS01,2021-03-19 22:00:00,FitIntvl,0.0
QZSS02,2021-03-19 22:00:00,SVclockBias,3.685243427753e-06
QZSS02,2021-03-19 22:00:00,SVclockDrift,6.821210263297e-13
QZSS02,2021-03-19 22:00:00,SVclockDriftRate,0.0
QZSS02,2021-03-19 22:00:00,IODE,117.0
QZSS02,2021-03-19 22:00:00,Crs,317.28125
QZSS02,2021-03-19 22:00:00,DeltaN,2.226521314978e-09
QZSS02,2021-03-19 22:00:00,M0,1.870466434858
QZSS02,2021-03-19 22:00:00,Cuc,1.088343560696e-05
QZSS02,2021-03-19 22:00:00,Eccentricity,0.07464413915295
QZSS02,2021-03-19 22:00:00,Cus,8.642673492432e-06
QZSS02,2021-03-19 22:00:00,sqrtA,6493.586454391
QZSS02,2021-03-19 22:00:00,Toe,511200.0
QZSS02,2021-03-19 22:00:00,Cic,3.930181264877e-07
QZSS02,2021-03-19 22:00:00,Omega0,1.724338921409
QZSS02,2021-03-19 22:00:00,Cis,1.359730958939e-07
QZSS02,2021-03-19 22:00:00,Io,0.741766887694
QZSS02,2021-03-19 22:00:00,Crc,-139.75
QZSS02,2021-03-19 22:00:00,omega,-1.566714653691
QZSS02,2021-03-19 22:00:00,OmegaDot,-2.141874931974e-09
QZSS02,2021-03-19 22:00:00,IDOT,-1.203621564241e-10
QZSS02,2021-03-19 22:00:00,CodesL2,2.0
QZSS02,2021-03-19 22:00:00,GPSWeek,2149.0
QZSS02,2021-03-19 22:00:00,L2Pflag,0.0
QZSS02,2021-03-19 22:00:00,SVacc,2.8
QZSS02,2021-03-19 22:00:00,health,0.0
QZSS02,2021-03-19 22:00:00,TGD,9.313225746155e-10
QZSS02,2021-03-19 22:00:00,IODC,885.0
QZSS02,2021-03-19 22:00:00,TransTime,507606.0
QZSS02,2021-03-19 22:00:00,FitIntvl,0.0
QZSS07,2021-03-19 23:00:00,SVclockBias,-1.210719347e-08
QZSS07,2021-03-19 23:00:00,SVclockDrift,0.0
QZSS07,2021-03-19 23:00:00,SVclockDriftRate,0.0
QZSS07,2021-03-19 23:00:00,IODE,121.0
QZSS07,2021-03-19 23:00:00,Crs,-251.84375
QZSS07,2021-03-19 23:00:00,DeltaN,0.0
QZSS07,2021-03-19 23:00:00,M0,-1.246883179198
QZSS07,2021-03-19 23:00:00,Cuc,-8.374452590942e-06
QZSS07,2021-03-19 23:00:00,Eccentricity,0.000137837138027
QZSS07,2021-03-19 23:00:00,Cus,1.965090632439e-06
QZSS07,2021-03-19 23:00:00,sqrtA,6493.449028015
QZSS07,2021-03-19 23:00:00,Toe,514800.0
QZSS07,2021-03-19 23:00:00,Cic,-2.216547727585e-06
QZSS07,2021-03-19 23:00:00,Omega0,0.3575325177159
QZSS07,2021-03-19 23:00:00,Cis,-3.501772880554e-07
QZSS07,2021-03-19 23:00:00,Io,0.001225925350426
QZSS07,2021-03-19 23:00:00,Crc,-60.6875
QZSS07,2021-03-19 23:00:00,omega,2.947375115421
QZSS07,2021-03-19 23:00:00,OmegaDot,1.087902458361e-09
QZSS07,2021-03-19 23:00:00,IDOT,0.0
QZSS07,2021-03-19 23:00:00,CodesL2,2.0
QZSS07,2021-03-19 23:00:00,GPSWeek,2149.0
QZSS07,2021-03-19 23:00:00,L2Pflag,0.0
QZSS07,2021-03-19 23:00:00,SVacc,2.8
QZSS07,2021-03-19 23:00:00,health,0.0
QZSS07,2021-03-19 23:00:00,TGD,-5.587935447693e-09
QZSS07,2021-03-19 23:00:00,IODC,889.0
QZSS07,2021-03-19 23:00:00,TransTime,511206.0
QZSS07,2021-03-19 23:00:00,FitIntvl,0.0
QZSS01,2021-03-19 23:00:00,SVclockBias,-0.0003565666265786
QZSS01,2021-03-19 23:00:00,SVclockDrift,-3.410605131648e-12
QZSS01,2021-03-19 23:00:00,SVclockDriftRate,0.0
QZSS01,2021-03-19 23:00:00,IODE,121.0
QZSS01,2021-03-19 23:00:00,Crs,-58.6875
QZSS01,2021-03-19 23:00:00,DeltaN,1.202907248772e-09
QZSS01,2021-03-19 23:00:00,M0,-1.884327504661
QZSS01,2021-03-19 23:00:00,Cuc,-2.194195985794e-06
QZSS01,2021-03-19 23:00:00,Eccentricity,0.07490825699642
QZSS01,2021-03-19 23:00:00,Cus,4.353001713753e-06
QZSS01,2021-03-19 23:00:00,sqrtA,6492.988248825
QZSS01,2021-03-19 23:00:00,Toe,514800.0
QZSS01,2021-03-19 23:00:00,Cic,5.215406417847e-07
QZSS01,2021-03-19 23:00:00,Omega0,-0.5586519409986
QZSS01,2021-03-19 23:00:00,Cis,-3.73087823391e-06
QZSS01,2021-03-19 23:00:00,Io,0.7311275160643
QZSS01,2021-03-19 23:00:00,Crc,12.40625
QZSS01,2021-03-19 23:00:00,omega,-1.571768127183
QZSS01,2021-03-19 23:00:00,OmegaDot,-7.336019860388e-10
QZSS01,2021-03-19 23:00:00,IDOT,8.707505559701e-10
QZSS01,2021-03-19 23:00:00,CodesL2,2.0
QZSS01,2021-03-19 23:00:00,GPSWeek,2149.0
QZSS01,2021-03-19 23:00:00,L2Pflag,0.0
QZSS01,2021-03-19 23:00:00,SVacc,2.8
QZSS01,2021-03-19 23:00:00,health,0.0
QZSS01,2021-03-19 23:00:00,TGD,-5.587935447693e-09
QZSS01,2021-03-19 23:00:00,IODC,889.0
QZSS01,2021-03-19 23:00:00,TransTime,511206.0
QZSS01,2021-03-19 23:00:00,FitIntvl,0.0
QZSS02,2021-03-19 23:00:00,SVclockBias,3.688503056765e-06
QZSS02,2021-03-19 23:00:00,SVclockDrift,6.821210263297e-13
QZSS02,2021-03-19 23:00:00,SVclockDriftRate,0.0
QZSS02,2021-03-19 23:00:00,IODE,121.0
QZSS02,2021-03-19 23:00:00,Crs,385.40625
QZSS02,2021-03-19 23:00:00,DeltaN,1.550778881879e-09
QZSS02,2021-03-19 23:00:00,M0,2.132906276976
QZSS02,2021-03-19 23:00:00,Cuc,1.267530024052e-05
QZSS02,2021-03-19 23:00:00,Eccentricity,0.0746412195731
QZSS02,2021-03-19 23:00:00,Cus,8.493661880493e-06
QZSS02,2021-03-19 23:00:00,sqrtA,6493.598140717
QZSS02,2021-03-19 23:00:00,Toe,514800.0
QZSS02,2021-03-19 23:00:00,Cic,-7.58096575737e-07
QZSS02,2021-03-19 23:00:00,Omega0,1.724338274799
QZSS02,2021-03-19 23:00:00,Cis,1.47707760334e-06
QZSS02,2021-03-19 23:00:00,Io,0.741771191599
QZSS02,2021-03-19 23:00:00,Crc,-128.09375
QZSS02,2021-03-19 23:00:00,omega,-1.566659705025
QZSS02,2021-03-19 23:00:00,OmegaDot,-1.446488823494e-09
QZSS02,2021-03-19 23:00:00,IDOT,-5.257361847366e-10
QZSS02,2021-03-19 23:00:00,CodesL2,2.0
QZSS02,2021-03-19 23:00:00,GPSWeek,2149.0
QZSS02,2021-03-19 23:00:00,L2Pflag,0.0
QZSS02,2021-03-19 23:00:00,SVacc,2.8
QZSS02,2021-03-19 23:00:00,health,0.0
QZSS02,2021-03-19 23:00:00,TGD,9.313225746155e-10
QZSS02,2021-03-19 23:00:00,IODC,889.0
QZSS02,2021-03-19 23:00:00,TransTime,511206.0
QZSS02,2021-03-19 23:00:00,FitIntvl,0.0
QZSS03,2021-03-19 23:00:00,SVclockBias,-1.981854438782e-06
QZSS03,2021-03-19 23:00:00,SVclockDrift,-5.684341886081e-13
QZSS03,2021-03-19 23:00:00,SVclockDriftRate,0.0
QZSS03,2021-03-19 23:00:00,IODE,121.0
QZSS03,2021-03-19 23:00:00,Crs,-183.96875
QZSS03,2021-03-19 23:00:00,DeltaN,2.571892843946e-09
QZSS03,2021-03-19 23:00:00,M0,0.4216861275713
QZSS03,2021-03-19 23:00:00,Cuc,-6.739050149918e-06
QZSS03,2021-03-19 23:00:00,Eccentricity,0.07448500976898
QZSS03,2021-03-19 23:00:00,Cus,1.046806573868e-06
QZSS03,2021-03-19 23:00:00,sqrtA,6493.202367783
QZSS03,2021-03-19 23:00:00,Toe,514800.0
QZSS03,2021-03-19 23:00:00,Cic,-4.582107067108e-07
QZSS03,2021-03-19 23:00:00,Omega0,-2.858562827599
QZSS03,2021-03-19 23:00:00,Cis,-1.210719347e-07
QZSS03,2021-03-19 23:00:00,Io,0.7128376929169
QZSS03,2021-03-19 23:00:00,Crc,142.28125
QZSS03,2021-03-19 23:00:00,omega,-1.572152757604
QZSS03,2021-03-19 23:00:00,OmegaDot,-2.90762111409e-09
QZSS03,2021-03-19 23:00:00,IDOT,-5.535944880039e-11
QZSS03,2021-03-19 23:00:00,CodesL2,2.0
QZSS03,2021-03-19 23:00:00,GPSWeek,2149.0
QZSS03,2021-03-19 23:00:00,L2Pflag,0.0
QZSS03,2021-03-19 23:00:00,SVacc,2.8
QZSS03,2021-03-19 23:00:00,health,0.0
QZSS03,2021-03-19 23:00:00,TGD,0.0
QZSS03,2021-03-19 23:00:00,IODC,889.0
QZSS03,2021-03-19 23:00:00,TransTime,511686.0
QZSS03,2021-03-19 23:00:00,FitIntvl,0.0
QZSS07,2021-03-20 00:00:00,SVclockBias,-1.164153218269e-08
QZSS07,2021-03-20 00:00:00,SVclockDrift,0.0
QZSS07,2021-03-20 00:00:00,SVclockDriftRate,0.0
QZSS07,2021-03-20 00:00:00,IODE,125.0
QZSS07,2021-03-20 00:00:00,Crs,-230.4375
QZSS07,2021-03-20 00:00:00,DeltaN,0.0
QZSS07,2021-03-20 00:00:00,M0,-1.012444856004
QZSS07,2021-03-20 00:00:00,Cuc,-7.700175046921e-06
QZSS07,2021-03-20 00:00:00,Eccentricity,0.0001360677415505
QZSS07,2021-03-20 00:00:00,Cus,7.059425115585e-07
QZSS07,2021-03-20 00:00:00,sqrtA,6493.438735962
QZSS07,2021-03-20 00:00:00,Toe,518400.0
QZSS07,2021-03-20 00:00:00,Cic,-1.313164830208e-06
QZSS07,2021-03-20 00:00:00,Omega0,0.3556557079278
QZSS07,2021-03-20 00:00:00,Cis,-1.288950443268e-06
QZSS07,2021-03-20 00:00:00,Io,0.001226857229242
QZSS07,2021-03-20 00:00:00,Crc,-20.5625
QZSS07,2021-03-20 00:00:00,omega,2.977327868628
QZSS07,2021-03-20 00:00:00,OmegaDot,1.153976639188e-09
QZSS07,2021-03-20 00:00:00,IDOT,0.0
QZSS07,2021-03-20 00:00:00,CodesL2,2.0
QZSS07,2021-03-20 00:00:00,GPSWeek,2149.0
QZSS07,2021-03-20 00:00:00,L2Pflag,0.0
QZSS07,2021-03-20 00:00:00,SVacc,2.8
QZSS07,2021-03-20 00:00:00,health,0.0
QZSS07,2021-03-20 00:00:00,TGD,-5.587935447693e-09
QZSS07,2021-03-20 00:00:00,IODC,893.0
QZSS07,2021-03-20 00:00:00,TransTime,514806.0
QZSS07,2021-03-20 00:00:00,FitIntvl,0.0
QZSS01,2021-03-20 00:00:00,SVclockBias,-0.0003565791994333
QZSS01,2021-03-20 00:00:00,SVclockDrift,-3.52429196937e-12
QZSS01,2021-03-20 00:00:00,SVclockDriftRate,0.0
QZSS01,2021-03-20 00:00:00,IODE,125.0
QZSS01,2021-03-20 00:00:00,Crs,-39.75
QZSS01,2021-03-20 00:00:00,DeltaN,1.21719355814e-09
QZSS01,2021-03-20 00:00:00,M0,-1.621784576557
QZSS01,2021-03-20 00:00:00,Cuc,-1.596286892891e-06
QZSS01,2021-03-20 00:00:00,Eccentricity,0.07490913476795
QZSS01,2021-03-20 00:00:00,Cus,4.969537258148e-06
QZSS01,2021-03-20 00:00:00,sqrtA,6492.983013153
QZSS01,2021-03-20 00:00:00,Toe,518400.0
QZSS01,2021-03-20 00:00:00,Cic,2.836808562279e-06
QZSS01,2021-03-20 00:00:00,Omega0,-0.5586545552332
QZSS01,2021-03-20 00:00:00,Cis,-2.043321728706e-06
QZSS01,2021-03-20 00:00:00,Io,0.7311290887012
QZSS01,2021-03-20 00:00:00,Crc,-3.625
QZSS01,2021-03-20 00:00:00,omega,-1.571740459013
